ID_Vente,CleDate,ID_Pharmacie,ID_Produit,UnitesVendues,RevenuEUR,CoutEUR,MargeEUR,Promo
V0008263,20200611,PH0003,PR0052,20,935.4,294.4,641.0,Oui
V0008264,20220731,PH0055,PR0035,1,44.83,28.12,16.71,Oui
V0008265,20210620,PH0053,PR0015,14,123.62,122.08,1.54,Non
V0008266,20230302,PH0022,PR0141,8,146.72,226.4,-79.68,Non
V0008267,20220408,PH0066,PR0043,12,240.24,298.44,-58.2,Non
V0008268,20210517,PH0038,PR0085,2,87.68,55.5,32.18,Oui
V0008269,20220722,PH0056,PR0022,3,144.66,33.0,111.66,Non
V0008270,20210712,PH0029,PR0103,7,153.3,171.92,-18.62,Non
V0008271,20200331,PH0007,PR0045,7,328.44,110.32,218.12,Oui
V0008272,20230225,PH0058,PR0083,14,692.58,140.42,552.16,Non
V0008273,20221231,PH0077,PR0040,3,102.96,39.78,63.18,Non
V0008274,20210211,PH0029,PR0062,9,422.1,204.48,217.62,Oui
V0008275,20231121,PH0065,PR0024,9,145.35,58.14,87.21,Non
V0008276,20230710,PH0046,PR0062,13,609.7,295.36,314.34,Non
V0008277,20231202,PH0069,PR0100,1,6.66,16.89,-10.23,Oui
V0008278,20210210,PH0075,PR0149,5,96.0,92.9,3.1,Oui
V0008279,20220804,PH0038,PR0068,4,69.4,78.84,-9.44,Non
V0008280,20231228,PH0066,PR0065,11,159.5,276.43,-116.93,Oui
V0008281,20231019,PH0074,PR0020,9,274.14,70.38,203.76,Oui
V0008282,20220714,PH0006,PR0097,3,97.56,86.07,11.49,Non
V0008283,20210526,PH0047,PR0028,15,207.45,254.85,-47.4,Non
V0008284,20210722,PH0064,PR0017,7,266.21,168.21,98.0,Oui
V0008285,20230212,PH0054,PR0110,7,90.37,64.47,25.9,Non
V0008286,20211130,PH0009,PR0078,16,138.56,123.36,15.2,Oui
V0008287,20210604,PH0057,PR0030,14,497.14,177.94,319.2,Non
V0008288,20230228,PH0074,PR0098,7,289.73,122.36,167.37,Oui
V0008289,20220506,PH0041,PR0137,13,83.33,214.76,-131.43,Non
V0008290,20231013,PH0056,PR0017,8,304.24,192.24,112.0,Non
V0008291,20210501,PH0021,PR0029,11,441.1,144.43,296.67,Non
V0008292,20220714,PH0055,PR0014,2,87.14,26.0,61.14,Oui
V0008293,20210609,PH0074,PR0144,18,839.52,110.7,728.82,Oui
V0008294,20230222,PH0042,PR0118,16,668.8,230.56,438.24,Oui
V0008295,20200215,PH0021,PR0045,6,281.52,94.56,186.96,Non
V0008296,20220727,PH0009,PR0072,14,541.94,157.08,384.86,Non
V0008297,20200922,PH0059,PR0136,17,134.3,502.35,-368.05,Oui
V0008298,20210627,PH0075,PR0100,20,133.2,337.8,-204.6,Non
V0008299,20200506,PH0068,PR0150,9,279.63,34.47,245.16,Oui
V0008300,20220418,PH0049,PR0137,16,102.56,264.32,-161.76,Non
V0008301,20230823,PH0012,PR0048,19,901.55,136.42,765.13,Non
V0008302,20210511,PH0039,PR0088,14,561.96,361.62,200.34,Oui
V0008303,20210911,PH0006,PR0125,2,85.36,29.4,55.96,Oui
V0008304,20230309,PH0056,PR0044,14,421.68,93.8,327.88,Oui
V0008305,20200906,PH0038,PR0123,9,217.26,243.45,-26.19,Oui
V0008306,20220524,PH0058,PR0114,9,76.41,69.66,6.75,Oui
V0008307,20220812,PH0046,PR0014,16,697.12,208.0,489.12,Non
V0008308,20221018,PH0043,PR0063,17,619.31,105.91,513.4,Non
V0008309,20221021,PH0002,PR0040,11,377.52,145.86,231.66,Oui
V0008310,20201224,PH0057,PR0063,18,655.74,112.14,543.6,Non
V0008311,20200119,PH0046,PR0027,17,769.42,202.81,566.61,Oui
V0008312,20201110,PH0071,PR0138,6,163.02,179.88,-16.86,Non
V0008313,20200309,PH0046,PR0042,3,44.61,37.56,7.05,Non
V0008314,20231117,PH0054,PR0026,17,652.29,274.89,377.4,Non
V0008315,20230227,PH0022,PR0087,6,125.22,166.2,-40.98,Non
V0008316,20200926,PH0037,PR0013,16,226.24,79.84,146.4,Oui
V0008317,20221111,PH0073,PR0086,5,174.05,62.9,111.15,Oui
V0008318,20210511,PH0027,PR0138,9,244.53,269.82,-25.29,Non
V0008319,20211117,PH0057,PR0032,13,152.49,212.55,-60.06,Non
V0008320,20201005,PH0051,PR0094,14,184.52,344.68,-160.16,Non
V0008321,20210903,PH0061,PR0133,17,778.94,333.71,445.23,Oui
V0008322,20210923,PH0016,PR0001,9,255.51,240.66,14.85,Oui
V0008323,20220329,PH0051,PR0078,12,103.92,92.52,11.4,Oui
V0008324,20210717,PH0018,PR0059,6,215.52,39.0,176.52,Oui
V0008325,20211124,PH0068,PR0150,8,248.56,30.64,217.92,Oui
V0008326,20231122,PH0035,PR0081,17,354.62,330.14,24.48,Non
V0008327,20211224,PH0021,PR0118,11,459.8,158.51,301.29,Non
V0008328,20230824,PH0026,PR0116,20,453.4,448.6,4.8,Oui
V0008329,20231213,PH0028,PR0040,6,205.92,79.56,126.36,Non
V0008330,20211210,PH0027,PR0051,17,502.69,424.49,78.2,Oui
V0008331,20210312,PH0016,PR0001,2,56.78,53.48,3.3,Non
V0008332,20220505,PH0076,PR0108,19,299.63,128.63,171.0,Non
V0008333,20220206,PH0057,PR0071,20,676.0,96.6,579.4,Oui
V0008334,20220223,PH0074,PR0046,19,314.07,534.28,-220.21,Non
V0008335,20230316,PH0001,PR0067,2,75.72,13.76,61.96,Non
V0008336,20220518,PH0035,PR0122,12,353.28,271.68,81.6,Oui
V0008337,20201017,PH0057,PR0139,11,207.02,309.43,-102.41,Oui
V0008338,20210821,PH0037,PR0043,14,280.28,348.18,-67.9,Non
V0008339,20220914,PH0075,PR0125,10,426.8,147.0,279.8,Oui
V0008340,20200125,PH0019,PR0063,14,510.02,87.22,422.8,Oui
V0008341,20230122,PH0035,PR0036,6,197.88,101.88,96.0,Non
V0008342,20221224,PH0024,PR0022,19,916.18,209.0,707.18,Oui
V0008343,20201201,PH0006,PR0034,4,141.48,92.44,49.04,Oui
V0008344,20220726,PH0012,PR0139,13,244.66,365.69,-121.03,Oui
V0008345,20221020,PH0039,PR0049,13,68.38,332.02,-263.64,Oui
V0008346,20221116,PH0020,PR0064,8,87.68,82.4,5.28,Oui
V0008347,20211219,PH0017,PR0124,5,55.4,64.75,-9.35,Non
V0008348,20230605,PH0071,PR0145,4,44.4,62.44,-18.04,Oui
V0008349,20220720,PH0064,PR0009,8,321.52,179.04,142.48,Oui
V0008350,20211223,PH0010,PR0019,4,91.84,98.52,-6.68,Non
V0008351,20220324,PH0045,PR0091,7,82.46,89.46,-7.0,Non
V0008352,20201004,PH0022,PR0060,15,98.7,392.7,-294.0,Non
V0008353,20220609,PH0018,PR0109,11,97.02,134.53,-37.51,Oui
V0008354,20210110,PH0018,PR0072,14,541.94,157.08,384.86,Oui
V0008355,20230116,PH0005,PR0011,19,887.49,411.54,475.95,Oui
V0008356,20211220,PH0077,PR0011,4,186.84,86.64,100.2,Non
V0008357,20220519,PH0017,PR0032,2,23.46,32.7,-9.24,Non
V0008358,20210709,PH0076,PR0104,16,234.4,213.76,20.64,Oui
V0008359,20220730,PH0033,PR0049,15,78.9,383.1,-304.2,Non
V0008360,20200314,PH0018,PR0039,3,76.05,88.35,-12.3,Non
V0008361,20200119,PH0006,PR0090,9,304.11,205.38,98.73,Non
V0008362,20220503,PH0061,PR0096,8,354.24,132.08,222.16,Non
V0008363,20210228,PH0004,PR0125,19,810.92,279.3,531.62,Non
V0008364,20220718,PH0018,PR0009,17,683.23,380.46,302.77,Non
V0008365,20231117,PH0028,PR0147,16,112.16,430.88,-318.72,Non
V0008366,20220813,PH0036,PR0121,8,194.16,93.6,100.56,Non
V0008367,20211030,PH0035,PR0004,2,78.82,10.78,68.04,Oui
V0008368,20211206,PH0044,PR0022,19,916.18,209.0,707.18,Oui
V0008369,20220114,PH0046,PR0133,6,274.92,117.78,157.14,Non
V0008370,20200329,PH0003,PR0096,8,354.24,132.08,222.16,Oui
V0008371,20231122,PH0043,PR0050,9,171.09,100.53,70.56,Non
V0008372,20200823,PH0063,PR0107,18,211.5,436.5,-225.0,Oui
V0008373,20201126,PH0015,PR0056,13,95.81,177.71,-81.9,Oui
V0008374,20231025,PH0078,PR0097,18,585.36,516.42,68.94,Oui
V0008375,20220805,PH0021,PR0141,13,238.42,367.9,-129.48,Non
V0008376,20230719,PH0031,PR0039,13,329.55,382.85,-53.3,Oui
V0008377,20231111,PH0070,PR0009,13,522.47,290.94,231.53,Oui
V0008378,20231122,PH0066,PR0086,14,487.34,176.12,311.22,Non
V0008379,20230107,PH0044,PR0118,19,794.2,273.79,520.41,Oui
V0008380,20211203,PH0001,PR0120,12,195.72,42.36,153.36,Non
V0008381,20210411,PH0059,PR0145,16,177.6,249.76,-72.16,Oui
V0008382,20220510,PH0038,PR0021,16,317.6,156.8,160.8,Oui
V0008383,20210410,PH0056,PR0127,18,155.34,242.82,-87.48,Oui
V0008384,20220202,PH0021,PR0097,2,65.04,57.38,7.66,Oui
V0008385,20230206,PH0043,PR0023,12,588.36,107.04,481.32,Oui
V0008386,20200405,PH0064,PR0080,5,247.0,46.85,200.15,Non
V0008387,20210105,PH0010,PR0047,3,39.6,30.18,9.42,Oui
V0008388,20211229,PH0007,PR0119,15,419.85,99.45,320.4,Oui
V0008389,20220208,PH0011,PR0142,14,419.3,262.78,156.52,Oui
V0008390,20230925,PH0071,PR0111,16,644.96,54.08,590.88,Oui
V0008391,20200117,PH0016,PR0124,20,221.6,259.0,-37.4,Non
V0008392,20230710,PH0007,PR0140,17,349.69,480.08,-130.39,Non
V0008393,20220529,PH0070,PR0029,18,721.8,236.34,485.46,Oui
V0008394,20210320,PH0019,PR0115,4,162.72,69.88,92.84,Oui
V0008395,20210924,PH0029,PR0098,10,413.9,174.8,239.1,Non
V0008396,20220102,PH0004,PR0083,4,197.88,40.12,157.76,Oui
V0008397,20231228,PH0007,PR0005,20,844.0,309.0,535.0,Non
V0008398,20201113,PH0036,PR0125,12,512.16,176.4,335.76,Oui
V0008399,20201128,PH0046,PR0089,20,112.4,373.0,-260.6,Oui
V0008400,20230302,PH0017,PR0113,11,227.15,169.29,57.86,Oui
V0008401,20220617,PH0074,PR0122,10,294.4,226.4,68.0,Oui
V0008402,20210604,PH0064,PR0113,4,82.6,61.56,21.04,Oui
V0008403,20230816,PH0032,PR0018,7,273.91,85.89,188.02,Oui
V0008404,20200520,PH0004,PR0090,3,101.37,68.46,32.91,Oui
V0008405,20211104,PH0075,PR0090,15,506.85,342.3,164.55,Oui
V0008406,20200329,PH0070,PR0005,1,42.2,15.45,26.75,Oui
V0008407,20210606,PH0023,PR0092,20,680.0,402.2,277.8,Oui
V0008408,20210603,PH0068,PR0099,12,315.0,322.56,-7.56,Oui
V0008409,20220921,PH0020,PR0147,17,119.17,457.81,-338.64,Non
V0008410,20230501,PH0042,PR0009,14,562.66,313.32,249.34,Non
V0008411,20231016,PH0071,PR0122,17,500.48,384.88,115.6,Oui
V0008412,20231115,PH0057,PR0015,19,167.77,165.68,2.09,Non
V0008413,20231028,PH0068,PR0075,14,384.72,157.5,227.22,Oui
V0008414,20200412,PH0068,PR0130,15,532.5,148.35,384.15,Non
V0008415,20221020,PH0075,PR0054,12,520.2,182.16,338.04,Oui
V0008416,20200625,PH0067,PR0004,15,591.15,80.85,510.3,Non
V0008417,20220418,PH0044,PR0026,15,575.55,242.55,333.0,Non
V0008418,20220716,PH0021,PR0088,7,280.98,180.81,100.17,Non
V0008419,20220909,PH0040,PR0098,1,41.39,17.48,23.91,Non
V0008420,20210925,PH0075,PR0003,10,316.7,270.4,46.3,Oui
V0008421,20200910,PH0005,PR0077,19,708.51,190.19,518.32,Oui
V0008422,20230518,PH0027,PR0005,13,548.6,200.85,347.75,Oui
V0008423,20220520,PH0074,PR0010,3,136.17,28.53,107.64,Non
V0008424,20230711,PH0038,PR0014,12,522.84,156.0,366.84,Non
V0008425,20221109,PH0058,PR0117,15,641.55,240.45,401.1,Non
V0008426,20211115,PH0071,PR0030,5,177.55,63.55,114.0,Oui
V0008427,20230727,PH0011,PR0121,13,315.51,152.1,163.41,Non
V0008428,20231113,PH0012,PR0057,8,300.64,46.08,254.56,Oui
V0008429,20221002,PH0023,PR0060,12,78.96,314.16,-235.2,Oui
V0008430,20230814,PH0049,PR0102,7,186.9,209.51,-22.61,Non
V0008431,20230810,PH0056,PR0111,4,161.24,13.52,147.72,Non
V0008432,20200815,PH0069,PR0016,8,188.4,105.12,83.28,Oui
V0008433,20221216,PH0005,PR0044,10,301.2,67.0,234.2,Non
V0008434,20220809,PH0072,PR0064,8,87.68,82.4,5.28,Non
V0008435,20230602,PH0079,PR0005,5,211.0,77.25,133.75,Non
V0008436,20230204,PH0077,PR0054,18,780.3,273.24,507.06,Non
V0008437,20221014,PH0020,PR0047,10,132.0,100.6,31.4,Non
V0008438,20231214,PH0058,PR0090,16,540.64,365.12,175.52,Non
V0008439,20200819,PH0042,PR0003,11,348.37,297.44,50.93,Non
V0008440,20200127,PH0062,PR0112,7,301.42,32.34,269.08,Non
V0008441,20220907,PH0027,PR0078,14,121.24,107.94,13.3,Non
V0008442,20200518,PH0014,PR0075,13,357.24,146.25,210.99,Oui
V0008443,20210726,PH0003,PR0031,8,71.84,130.48,-58.64,Oui
V0008444,20230530,PH0066,PR0073,4,142.04,44.0,98.04,Non
V0008445,20200805,PH0070,PR0051,3,88.71,74.91,13.8,Non
V0008446,20230821,PH0025,PR0110,2,25.82,18.42,7.4,Oui
V0008447,20230213,PH0078,PR0011,6,280.26,129.96,150.3,Oui
V0008448,20231116,PH0050,PR0111,13,524.03,43.94,480.09,Non
V0008449,20200621,PH0004,PR0104,8,117.2,106.88,10.32,Non
V0008450,20201228,PH0031,PR0060,1,6.58,26.18,-19.6,Non
V0008451,20210309,PH0011,PR0124,6,66.48,77.7,-11.22,Oui
V0008452,20200604,PH0054,PR0005,3,126.6,46.35,80.25,Non
V0008453,20210131,PH0020,PR0070,11,239.91,274.12,-34.21,Oui
V0008454,20200906,PH0046,PR0101,17,215.73,393.72,-177.99,Non
V0008455,20221020,PH0069,PR0047,12,158.4,120.72,37.68,Oui
V0008456,20220828,PH0028,PR0002,6,122.34,107.46,14.88,Oui
V0008457,20230522,PH0053,PR0069,10,454.3,100.7,353.6,Oui
V0008458,20230828,PH0072,PR0138,11,298.87,329.78,-30.91,Oui
V0008459,20200205,PH0013,PR0015,18,158.94,156.96,1.98,Non
V0008460,20220413,PH0001,PR0021,1,19.85,9.8,10.05,Oui
V0008461,20230103,PH0077,PR0014,2,87.14,26.0,61.14,Non
V0008462,20230307,PH0015,PR0144,1,46.64,6.15,40.49,Non
V0008463,20210430,PH0014,PR0103,11,240.9,270.16,-29.26,Non
V0008464,20220105,PH0024,PR0061,1,30.98,24.24,6.74,Non
V0008465,20230823,PH0018,PR0041,4,190.88,63.04,127.84,Oui
V0008466,20201120,PH0034,PR0150,2,62.14,7.66,54.48,Oui
V0008467,20200824,PH0031,PR0145,20,222.0,312.2,-90.2,Oui
V0008468,20230407,PH0008,PR0115,3,122.04,52.41,69.63,Non
V0008469,20220204,PH0040,PR0123,4,96.56,108.2,-11.64,Non
V0008470,20230916,PH0058,PR0106,11,540.1,39.05,501.05,Non
V0008471,20221025,PH0060,PR0068,15,260.25,295.65,-35.4,Oui
V0008472,20200504,PH0020,PR0071,12,405.6,57.96,347.64,Non
V0008473,20211125,PH0052,PR0002,2,40.78,35.82,4.96,Non
V0008474,20221213,PH0080,PR0052,17,795.09,250.24,544.85,Non
V0008475,20220214,PH0009,PR0013,20,282.8,99.8,183.0,Non
V0008476,20230704,PH0044,PR0037,18,714.06,420.12,293.94,Non
V0008477,20211204,PH0017,PR0126,6,57.12,40.02,17.1,Oui
V0008478,20230118,PH0066,PR0108,20,315.4,135.4,180.0,Oui
V0008479,20200210,PH0046,PR0025,13,377.52,141.44,236.08,Non
V0008480,20220614,PH0043,PR0001,8,227.12,213.92,13.2,Non
V0008481,20200828,PH0049,PR0059,4,143.68,26.0,117.68,Non
V0008482,20221003,PH0043,PR0116,19,430.73,426.17,4.56,Non
V0008483,20210218,PH0052,PR0147,3,21.03,80.79,-59.76,Non
V0008484,20230620,PH0005,PR0148,7,87.29,120.61,-33.32,Oui
V0008485,20200206,PH0045,PR0073,2,71.02,22.0,49.02,Non
V0008486,20200903,PH0072,PR0022,10,482.2,110.0,372.2,Oui
V0008487,20200606,PH0056,PR0036,7,230.86,118.86,112.0,Non
V0008488,20210220,PH0019,PR0002,3,61.17,53.73,7.44,Oui
V0008489,20220914,PH0075,PR0044,16,481.92,107.2,374.72,Non
V0008490,20231114,PH0031,PR0072,9,348.39,100.98,247.41,Non
V0008491,20230722,PH0074,PR0014,13,566.41,169.0,397.41,Non
V0008492,20210411,PH0034,PR0035,20,896.6,562.4,334.2,Oui
V0008493,20200520,PH0048,PR0054,7,303.45,106.26,197.19,Oui
V0008494,20200702,PH0071,PR0053,12,565.56,350.4,215.16,Oui
V0008495,20200213,PH0046,PR0101,3,38.07,69.48,-31.41,Non
V0008496,20231003,PH0022,PR0053,18,848.34,525.6,322.74,Non
V0008497,20220227,PH0076,PR0033,2,67.78,53.02,14.76,Non
V0008498,20231210,PH0017,PR0006,1,26.81,5.44,21.37,Non
V0008499,20220826,PH0018,PR0032,14,164.22,228.9,-64.68,Non
V0008500,20221212,PH0041,PR0123,7,168.98,189.35,-20.37,Non
V0008501,20230916,PH0017,PR0084,1,10.8,20.75,-9.95,Oui
V0008502,20210107,PH0001,PR0115,14,569.52,244.58,324.94,Oui
V0008503,20211104,PH0057,PR0076,5,84.65,69.8,14.85,Oui
V0008504,20220308,PH0076,PR0126,17,161.84,113.39,48.45,Non
V0008505,20230917,PH0070,PR0026,1,38.37,16.17,22.2,Oui
V0008506,20200430,PH0035,PR0013,4,56.56,19.96,36.6,Oui
V0008507,20211117,PH0003,PR0055,11,76.34,205.48,-129.14,Non
V0008508,20220412,PH0003,PR0054,4,173.4,60.72,112.68,Oui
V0008509,20220127,PH0005,PR0073,18,639.18,198.0,441.18,Oui
V0008510,20200605,PH0003,PR0067,13,492.18,89.44,402.74,Non
V0008511,20231017,PH0005,PR0105,10,88.0,229.0,-141.0,Oui
V0008512,20231209,PH0074,PR0064,2,21.92,20.6,1.32,Non
V0008513,20231101,PH0041,PR0015,5,44.15,43.6,0.55,Non
V0008514,20231124,PH0013,PR0085,9,394.56,249.75,144.81,Oui
V0008515,20230515,PH0007,PR0059,9,323.28,58.5,264.78,Oui
V0008516,20230321,PH0036,PR0011,16,747.36,346.56,400.8,Non
V0008517,20230629,PH0077,PR0022,5,241.1,55.0,186.1,Non
V0008518,20231005,PH0031,PR0031,6,53.88,97.86,-43.98,Oui
V0008519,20220117,PH0040,PR0105,12,105.6,274.8,-169.2,Non
V0008520,20200308,PH0035,PR0061,4,123.92,96.96,26.96,Non
V0008521,20200527,PH0014,PR0049,3,15.78,76.62,-60.84,Non
V0008522,20211231,PH0013,PR0144,17,792.88,104.55,688.33,Oui
V0008523,20210508,PH0039,PR0061,17,526.66,412.08,114.58,Oui
V0008524,20200807,PH0018,PR0114,14,118.86,108.36,10.5,Non
V0008525,20220507,PH0070,PR0104,11,161.15,146.96,14.19,Non
V0008526,20230810,PH0067,PR0076,2,33.86,27.92,5.94,Oui
V0008527,20200917,PH0046,PR0079,16,559.84,406.4,153.44,Non
V0008528,20200629,PH0080,PR0021,15,297.75,147.0,150.75,Oui
V0008529,20210725,PH0011,PR0029,14,561.4,183.82,377.58,Non
V0008530,20231217,PH0034,PR0146,9,447.84,124.74,323.1,Oui
V0008531,20210306,PH0052,PR0031,19,170.62,309.89,-139.27,Oui
V0008532,20200322,PH0025,PR0076,11,186.23,153.56,32.67,Oui
V0008533,20200921,PH0022,PR0108,6,94.62,40.62,54.0,Oui
V0008534,20210503,PH0052,PR0096,20,885.6,330.2,555.4,Non
V0008535,20211025,PH0025,PR0120,9,146.79,31.77,115.02,Oui
V0008536,20200424,PH0007,PR0058,11,483.34,99.0,384.34,Oui
V0008537,20210615,PH0072,PR0150,1,31.07,3.83,27.24,Oui
V0008538,20230614,PH0036,PR0105,14,123.2,320.6,-197.4,Non
V0008539,20220701,PH0009,PR0029,15,601.5,196.95,404.55,Non
V0008540,20211203,PH0067,PR0150,5,155.35,19.15,136.2,Non
V0008541,20220321,PH0013,PR0045,1,46.92,15.76,31.16,Oui
V0008542,20230830,PH0025,PR0074,4,164.08,39.16,124.92,Non
V0008543,20230813,PH0072,PR0086,15,522.15,188.7,333.45,Non
V0008544,20210720,PH0027,PR0054,12,520.2,182.16,338.04,Non
V0008545,20210305,PH0006,PR0093,10,198.2,207.8,-9.6,Non
V0008546,20201205,PH0077,PR0082,3,84.3,77.79,6.51,Non
V0008547,20200719,PH0015,PR0106,5,245.5,17.75,227.75,Oui
V0008548,20210111,PH0080,PR0099,9,236.25,241.92,-5.67,Non
V0008549,20211105,PH0074,PR0126,4,38.08,26.68,11.4,Oui
V0008550,20230209,PH0008,PR0150,1,31.07,3.83,27.24,Oui
V0008551,20200401,PH0017,PR0049,4,21.04,102.16,-81.12,Non
V0008552,20230713,PH0005,PR0103,4,87.6,98.24,-10.64,Non
V0008553,20200412,PH0058,PR0114,15,127.35,116.1,11.25,Non
V0008554,20200918,PH0045,PR0040,20,686.4,265.2,421.2,Oui
V0008555,20210215,PH0057,PR0115,3,122.04,52.41,69.63,Non
V0008556,20220630,PH0029,PR0015,11,97.13,95.92,1.21,Oui
V0008557,20200531,PH0067,PR0138,4,108.68,119.92,-11.24,Oui
V0008558,20210224,PH0014,PR0069,17,772.31,171.19,601.12,Non
V0008559,20200605,PH0066,PR0025,17,493.68,184.96,308.72,Non
V0008560,20210825,PH0004,PR0108,11,173.47,74.47,99.0,Oui
V0008561,20220719,PH0056,PR0128,20,941.4,403.0,538.4,Oui
V0008562,20200605,PH0012,PR0059,17,610.64,110.5,500.14,Oui
V0008563,20221215,PH0040,PR0028,15,207.45,254.85,-47.4,Non
V0008564,20211023,PH0054,PR0114,11,93.39,85.14,8.25,Non
V0008565,20220907,PH0061,PR0122,5,147.2,113.2,34.0,Oui
V0008566,20211024,PH0023,PR0142,4,119.8,75.08,44.72,Non
V0008567,20210112,PH0070,PR0022,20,964.4,220.0,744.4,Non
V0008568,20200828,PH0078,PR0124,8,88.64,103.6,-14.96,Non
V0008569,20231125,PH0043,PR0131,8,332.24,155.44,176.8,Oui
V0008570,20220809,PH0021,PR0115,18,732.24,314.46,417.78,Non
V0008571,20220920,PH0077,PR0109,17,149.94,207.91,-57.97,Non
V0008572,20200303,PH0036,PR0120,7,114.17,24.71,89.46,Non
V0008573,20231226,PH0039,PR0139,3,56.46,84.39,-27.93,Non
V0008574,20231028,PH0001,PR0075,14,384.72,157.5,227.22,Oui
V0008575,20230720,PH0067,PR0047,8,105.6,80.48,25.12,Oui
V0008576,20210912,PH0006,PR0010,8,363.12,76.08,287.04,Non
V0008577,20211212,PH0057,PR0045,1,46.92,15.76,31.16,Non
V0008578,20220311,PH0032,PR0086,19,661.39,239.02,422.37,Non
V0008579,20220504,PH0044,PR0049,4,21.04,102.16,-81.12,Non
V0008580,20220218,PH0031,PR0089,1,5.62,18.65,-13.03,Oui
V0008581,20201110,PH0030,PR0138,12,326.04,359.76,-33.72,Oui
V0008582,20220505,PH0002,PR0112,6,258.36,27.72,230.64,Non
V0008583,20221118,PH0077,PR0041,10,477.2,157.6,319.6,Oui
V0008584,20230211,PH0029,PR0009,6,241.14,134.28,106.86,Oui
V0008585,20210401,PH0042,PR0076,19,321.67,265.24,56.43,Non
V0008586,20201014,PH0059,PR0150,5,155.35,19.15,136.2,Non
V0008587,20210914,PH0036,PR0031,13,116.74,212.03,-95.29,Non
V0008588,20200224,PH0060,PR0055,13,90.22,242.84,-152.62,Non
V0008589,20200313,PH0075,PR0150,7,217.49,26.81,190.68,Oui
V0008590,20220826,PH0018,PR0138,3,81.51,89.94,-8.43,Oui
V0008591,20201123,PH0012,PR0021,9,178.65,88.2,90.45,Non
V0008592,20221203,PH0023,PR0056,17,125.29,232.39,-107.1,Oui
V0008593,20200101,PH0037,PR0065,4,58.0,100.52,-42.52,Oui
V0008594,20210628,PH0067,PR0089,5,28.1,93.25,-65.15,Oui
V0008595,20231223,PH0029,PR0029,11,441.1,144.43,296.67,Non
V0008596,20231024,PH0044,PR0080,3,148.2,28.11,120.09,Non
V0008597,20200223,PH0056,PR0122,3,88.32,67.92,20.4,Oui
V0008598,20211017,PH0053,PR0092,4,136.0,80.44,55.56,Non
V0008599,20231217,PH0066,PR0101,7,88.83,162.12,-73.29,Oui
V0008600,20200110,PH0048,PR0122,1,29.44,22.64,6.8,Oui
V0008601,20200509,PH0078,PR0135,1,41.79,23.09,18.7,Non
V0008602,20220516,PH0006,PR0149,11,211.2,204.38,6.82,Oui
V0008603,20230902,PH0074,PR0086,9,313.29,113.22,200.07,Non
V0008604,20231218,PH0057,PR0148,18,224.46,310.14,-85.68,Non
V0008605,20220416,PH0030,PR0141,9,165.06,254.7,-89.64,Non
V0008606,20230627,PH0077,PR0057,4,150.32,23.04,127.28,Non
V0008607,20210904,PH0060,PR0118,1,41.8,14.41,27.39,Oui
V0008608,20220821,PH0080,PR0107,7,82.25,169.75,-87.5,Oui
V0008609,20220723,PH0045,PR0093,6,118.92,124.68,-5.76,Oui
V0008610,20230505,PH0036,PR0011,17,794.07,368.22,425.85,Oui
V0008611,20230224,PH0032,PR0039,15,380.25,441.75,-61.5,Non
V0008612,20230907,PH0061,PR0096,9,398.52,148.59,249.93,Oui
V0008613,20230211,PH0034,PR0026,5,191.85,80.85,111.0,Non
V0008614,20210601,PH0073,PR0089,18,101.16,335.7,-234.54,Non
V0008615,20200323,PH0048,PR0043,19,380.38,472.53,-92.15,Non
V0008616,20210825,PH0073,PR0060,10,65.8,261.8,-196.0,Oui
V0008617,20200513,PH0035,PR0027,19,859.94,226.67,633.27,Oui
V0008618,20201213,PH0031,PR0113,19,392.35,292.41,99.94,Oui
V0008619,20200413,PH0024,PR0089,4,22.48,74.6,-52.12,Non
V0008620,20220810,PH0034,PR0056,17,125.29,232.39,-107.1,Oui
V0008621,20230825,PH0023,PR0137,3,19.23,49.56,-30.33,Non
V0008622,20200213,PH0079,PR0145,16,177.6,249.76,-72.16,Oui
V0008623,20201217,PH0013,PR0052,16,748.32,235.52,512.8,Oui
V0008624,20221001,PH0050,PR0074,11,451.22,107.69,343.53,Oui
V0008625,20220801,PH0075,PR0074,7,287.14,68.53,218.61,Oui
V0008626,20200720,PH0026,PR0032,11,129.03,179.85,-50.82,Non
V0008627,20230608,PH0060,PR0004,14,551.74,75.46,476.28,Oui
V0008628,20210319,PH0057,PR0079,15,524.85,381.0,143.85,Non
V0008629,20230806,PH0057,PR0044,6,180.72,40.2,140.52,Oui
V0008630,20230219,PH0027,PR0034,3,106.11,69.33,36.78,Non
V0008631,20230526,PH0070,PR0071,18,608.4,86.94,521.46,Oui
V0008632,20230717,PH0030,PR0103,14,306.6,343.84,-37.24,Oui
V0008633,20211218,PH0078,PR0100,18,119.88,304.02,-184.14,Non
V0008634,20210811,PH0072,PR0106,8,392.8,28.4,364.4,Oui
V0008635,20230902,PH0078,PR0124,5,55.4,64.75,-9.35,Oui
V0008636,20220601,PH0026,PR0106,13,638.3,46.15,592.15,Non
V0008637,20220519,PH0031,PR0059,10,359.2,65.0,294.2,Non
V0008638,20200226,PH0017,PR0117,6,256.62,96.18,160.44,Oui
V0008639,20200907,PH0068,PR0087,1,20.87,27.7,-6.83,Oui
V0008640,20220709,PH0006,PR0100,1,6.66,16.89,-10.23,Non
V0008641,20220605,PH0043,PR0124,3,33.24,38.85,-5.61,Non
